name,id,variable,date,value
Ruby,10020003,pet_m16,2001-01-01,0.786
Ruby,10020003,pet_m16,2001-02-01,1.212
Ruby,10020003,pet_m16,2001-03-01,3.042
Ruby,10020003,pet_m16,2001-04-01,3.344
Ruby,10020003,pet_m16,2001-05-01,8.186
Ruby,10020003,pet_m16,2001-06-01,4.845
Ruby,10020003,pet_m16,2001-07-01,9.915
Ruby,10020003,pet_m16,2001-08-01,9.765
Ruby,10020003,pet_m16,2001-09-01,6.878
Ruby,10020003,pet_m16,2001-10-01,2.289
Ruby,10020003,pet_m16,2001-11-01,1.65
Ruby,10020003,pet_m16,2001-12-01,0.621
Ruby,10020003,pet_m16,2002-01-01,0.651
Ruby,10020003,pet_m16,2002-02-01,1.198
Ruby,10020003,pet_m16,2002-03-01,2.43
Ruby,10020003,pet_m16,2002-04-01,3.399
Ruby,10020003,pet_m16,2002-05-01,6.686
Ruby,10020003,pet_m16,2002-06-01,9.178
Ruby,10020003,pet_m16,2002-07-01,10.401
Ruby,10020003,pet_m16,2002-08-01,8.61
Ruby,10020003,pet_m16,2002-09-01,5.629
Ruby,10020003,pet_m16,2002-10-01,2.734
Ruby,10020003,pet_m16,2002-11-01,1.259
Ruby,10020003,pet_m16,2002-12-01,0.862
Ruby,10020003,pet_m16,2003-01-01,0.802
Ruby,10020003,pet_m16,2003-02-01,1.062
Ruby,10020003,pet_m16,2003-03-01,2.577
Ruby,10020003,pet_m16,2003-04-01,3.508
Ruby,10020003,pet_m16,2003-05-01,6.54
Ruby,10020003,pet_m16,2003-06-01,9.031
Ruby,10020003,pet_m16,2003-07-01,10.897
Ruby,10020003,pet_m16,2003-08-01,9.333
Ruby,10020003,pet_m16,2003-09-01,6.098
Ruby,10020003,pet_m16,2003-10-01,2.758
Ruby,10020003,pet_m16,2003-11-01,1.291
Ruby,10020003,pet_m16,2003-12-01,0.479
Ruby,10020003,pet_m16,2004-01-01,0.59
Ruby,10020003,pet_m16,2004-02-01,1.108
